X,Y,Z,WholeDate,Phone id,Time Between values,Xspeed,YSpeed,ZSpeed,ModSpd,STheta,Xacc,Yacc,Zacc,ModAcc,ATheta
122,320,0,26/09/2014 10:39:04,ZX1B23QFSP48abead89f52e3bb,2.0,-76.0,-22.0,0.0,79.12016177940993,0.2817718672733522,-46.0,-26.5,0.0,22.117317347192554,0.5226507727948388
122,364,0,26/09/2014 10:39:06,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,22.0,0.0,22.0,1.5707963267948966,38.0,22.0,0.0,-28.560080889704963,0.5247957716501074
177,302,0,26/09/2014 10:39:08,ZX1B23QFSP48abead89f52e3bb,2.0,27.5,-31.0,0.0,41.43971524998694,-0.8451559897858458,13.75,-26.5,0.0,9.71985762499347,-1.0921685650267206
177,302,0,26/09/2014 10:39:10,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,-0.8451559897858458,-13.75,15.5,0.0,-20.71985762499347,-0.8451559897858458
122,320,0,26/09/2014 10:39:12,ZX1B23QFSP48abead89f52e3bb,2.0,-27.5,9.0,0.0,28.935272592460574,-0.3162861279121545,-13.75,4.5,0.0,14.467636296230287,-0.3162861279121545
199,302,0,26/09/2014 10:39:14,ZX1B23QFSP48abead89f52e3bb,2.0,38.5,-9.0,0.0,39.53795644693843,-0.22964244228513467,33.0,-9.0,0.0,5.301341927238928,-0.2662520491509253
242,302,0,26/09/2014 10:39:16,ZX1B23QFSP48abead89f52e3bb,2.0,21.5,0.0,0.0,21.5,0.0,-8.5,4.5,0.0,-9.018978223469215,-0.48689923181126904
242,302,0,26/09/2014 10:39:18,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,0.0,-10.75,0.0,0.0,-10.75,-0.0
274,364,0,26/09/2014 10:39:20,ZX1B23QFSP48abead89f52e3bb,2.0,16.0,31.0,0.0,34.88552708502482,1.09432890732119,8.0,15.5,0.0,17.44276354251241,1.09432890732119
242,302,0,26/09/2014 10:39:22,ZX1B23QFSP48abead89f52e3bb,2.0,-16.0,-31.0,0.0,34.88552708502482,1.09432890732119,-16.0,-31.0,0.0,0.0,1.09432890732119
242,302,0,26/09/2014 10:39:24,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,1.09432890732119,8.0,15.5,0.0,-17.44276354251241,1.09432890732119
432,302,0,26/09/2014 10:39:27,ZX1B23QFSP48abead89f52e3bb,3.0,63.333333333333336,0.0,0.0,63.333333333333336,0.0,21.11111111111111,0.0,0.0,21.11111111111111,0.0
403,302,0,26/09/2014 10:39:29,ZX1B23QFSP48abead89f52e3bb,2.0,-14.5,0.0,0.0,14.5,-0.0,-38.91666666666667,0.0,0.0,-24.416666666666668,-0.0
486,320,0,26/09/2014 10:39:31,ZX1B23QFSP48abead89f52e3bb,2.0,41.5,9.0,0.0,42.464691215173104,0.2135604334804882,28.0,4.5,0.0,13.982345607586552,0.1593516409039169
486,302,0,26/09/2014 10:39:33,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,-9.0,0.0,9.0,-1.5707963267948966,-20.75,-9.0,0.0,-16.732345607586552,0.40924589519903354
542,320,0,26/09/2014 10:39:35,ZX1B23QFSP48abead89f52e3bb,2.0,28.0,9.0,0.0,29.410882339705484,0.31099828060554097,14.0,9.0,0.0,10.205441169852742,0.5713374798336268
616,302,0,26/09/2014 10:39:37,ZX1B23QFSP48abead89f52e3bb,2.0,37.0,-9.0,0.0,38.07886552931954,-0.23860932250820097,4.5,-9.0,0.0,4.33399159480703,-1.1071487177940904
591,364,0,26/09/2014 10:39:39,ZX1B23QFSP48abead89f52e3bb,2.0,-12.5,31.0,0.0,33.425289826716536,-1.187512179049211,-24.75,20.0,0.0,-2.3267878513015035,-0.679648878276109
591,320,0,26/09/2014 10:39:41,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,-22.0,0.0,22.0,-1.5707963267948966,6.25,-26.5,0.0,-5.712644913358268,-1.339179897292029
616,302,0,26/09/2014 10:39:43,ZX1B23QFSP48abead89f52e3bb,2.0,12.5,-9.0,0.0,15.402921800749363,-0.6240230529767569,6.25,6.5,0.0,-3.2985390996253185,0.805003494254653
643,320,0,26/09/2014 10:39:44,ZX1B23QFSP48abead89f52e3bb,1.0,27.0,18.0,0.0,32.449961479175904,0.5880026035475675,14.5,27.0,0.0,17.047039678426543,1.0779599298012958
643,320,0,26/09/2014 10:39:46,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,0.5880026035475675,-13.5,-9.0,0.0,-16.224980739587952,0.5880026035475675
432,347,0,26/09/2014 10:39:48,ZX1B23QFSP48abead89f52e3bb,2.0,-105.5,13.5,0.0,106.36023693091323,-0.12727043818153655,-52.75,6.75,0.0,53.180118465456616,-0.12727043818153655
776,320,0,26/09/2014 10:39:50,ZX1B23QFSP48abead89f52e3bb,2.0,172.0,-13.5,0.0,172.52898307241017,-0.07832779132565879,138.75,-13.5,0.0,33.08437307074847,-0.09699199935454125
876,364,0,26/09/2014 10:39:54,ZX1B23QFSP48abead89f52e3bb,4.0,25.0,11.0,0.0,27.313000567495326,0.41450687458478597,-36.75,6.125,0.0,-36.30399562622871,-0.16514867741462683
842,364,0,26/09/2014 10:39:56,ZX1B23QFSP48abead89f52e3bb,2.0,-17.0,0.0,0.0,17.0,-0.0,-21.0,-5.5,0.0,-5.156500283747663,0.2561513825656035
660,144,0,26/09/2014 10:39:57,ZX1B23QFSP48abead89f52e3bb,1.0,-182.0,-220.0,0.0,285.5240795449659,0.8796454791546602,-165.0,-220.0,0.0,268.5240795449659,0.9272952180016122
876,364,0,26/09/2014 10:39:59,ZX1B23QFSP48abead89f52e3bb,2.0,108.0,110.0,0.0,154.1557653803451,0.7945722179425584,145.0,165.0,0.0,-65.6841570823104,0.8498250028230019
